time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),european_aqi (EAQI),european_aqi_pm2_5 (EAQI),us_aqi (USAQI),us_aqi_pm2_5 (USAQI)
2022-12-30T13:00,33.5,47.8,595.0,16.7,22.5,75.0,67,67,95,95
2022-12-30T14:00,37.5,53.6,633.0,18.7,24.6,79.0,67,67,95,95
2022-12-30T15:00,41.1,58.8,666.0,20.2,26.0,84.0,67,67,95,95
2022-12-30T16:00,44.4,63.6,729.0,24.5,27.7,83.0,67,67,95,95
2022-12-30T17:00,48.8,69.8,805.0,31.7,29.3,71.0,67,67,96,96
2022-12-30T18:00,60.3,86.1,895.0,40.8,30.9,53.0,67,67,96,96
2022-12-30T19:00,69.4,99.0,913.0,39.3,29.2,37.0,67,67,96,96
2022-12-30T20:00,78.5,112.2,939.0,38.6,29.4,36.0,67,67,97,97
2022-12-30T21:00,86.8,124.3,976.0,37.5,29.5,33.0,68,68,99,99
2022-12-30T22:00,95.0,135.5,998.0,35.5,29.1,31.0,70,70,104,104
2022-12-30T23:00,99.7,142.5,976.0,34.1,28.0,30.0,72,72,110,110
2022-12-31T00:00,96.2,137.4,932.0,32.5,26.5,28.0,74,74,117,117
2022-12-31T01:00,83.4,119.0,856.0,29.0,24.0,29.0,76,76,125,125
2022-12-31T02:00,67.8,96.6,782.0,24.0,21.5,33.0,78,78,131,131
2022-12-31T03:00,55.3,78.9,696.0,17.9,18.5,39.0,80,80,136,136
2022-12-31T04:00,46.1,65.9,605.0,11.5,15.5,46.0,81,81,139,139
2022-12-31T05:00,39.9,56.9,574.0,9.9,14.5,47.0,82,82,141,141
2022-12-31T06:00,36.6,52.0,563.0,9.9,14.1,47.0,82,82,143,143
2022-12-31T07:00,39.6,56.5,569.0,10.4,15.5,45.0,83,83,144,144
2022-12-31T08:00,36.1,51.5,555.0,9.4,15.6,50.0,83,83,146,146
2022-12-31T09:00,33.8,48.2,535.0,7.9,15.8,56.0,83,83,147,147
2022-12-31T10:00,35.5,50.8,530.0,7.7,17.8,64.0,84,84,148,148
2022-12-31T11:00,38.4,54.8,557.0,10.1,21.9,67.0,84,84,149,149
2022-12-31T12:00,39.6,56.6,601.0,13.9,27.4,69.0,84,84,150,150
2022-12-31T13:00,40.9,58.3,658.0,18.6,33.9,71.0,85,85,150,150
2022-12-31T14:00,41.8,59.8,681.0,20.5,37.1,74.0,85,85,150,150
2022-12-31T15:00,43.2,61.7,699.0,21.8,39.5,78.0,85,85,151,151
2022-12-31T16:00,46.1,65.9,751.0,24.8,41.4,77.0,85,85,151,151
2022-12-31T17:00,52.9,75.4,844.0,30.5,42.1,67.0,85,85,151,151
2022-12-31T18:00,64.0,91.3,964.0,37.8,42.0,53.0,85,85,151,151
2022-12-31T19:00,72.4,103.4,982.0,35.5,35.2,51.0,86,86,151,151
2022-12-31T20:00,78.0,111.3,938.0,30.5,30.9,53.0,86,86,151,151
2022-12-31T21:00,77.3,110.4,875.0,23.4,24.5,55.0,86,86,151,151
2022-12-31T22:00,70.8,101.0,791.0,15.1,17.8,57.0,85,85,151,151
2022-12-31T23:00,61.2,87.5,734.0,11.4,15.9,58.0,85,85,150,150
2023-01-01T00:00,52.4,74.7,678.0,8.8,15.4,58.0,83,83,146,146
2023-01-01T01:00,45.1,64.3,622.0,6.5,15.2,57.0,82,82,142,142
2023-01-01T02:00,40.4,57.6,603.0,5.7,14.9,56.0,80,80,138,138
2023-01-01T03:00,38.3,54.7,599.0,5.8,14.8,55.0,80,80,135,135
2023-01-01T04:00,37.8,54.0,602.0,6.3,14.6,52.0,79,79,133,133
2023-01-01T05:00,38.5,55.1,610.0,7.4,14.4,48.0,79,79,132,132
2023-01-01T06:00,40.0,57.0,624.0,8.9,14.2,43.0,79,79,132,132
2023-01-01T07:00,45.8,65.4,654.0,13.6,15.1,40.0,79,79,133,133
2023-01-01T08:00,45.5,65.0,636.0,11.8,14.8,45.0,79,79,133,133
2023-01-01T09:00,39.2,56.0,611.0,9.4,14.2,53.0,79,79,134,134
2023-01-01T10:00,39.7,56.7,591.0,7.6,14.9,64.0,80,80,135,135
2023-01-01T11:00,38.1,54.4,595.0,8.8,17.0,71.0,80,80,135,135
2023-01-01T12:00,39.3,56.2,610.0,11.4,20.3,77.0,80,80,135,135
2023-01-01T13:00,39.2,56.1,636.0,14.9,24.6,86.0,80,80,135,135
2023-01-01T14:00,40.9,58.4,641.0,15.0,27.1,97.0,80,80,135,135
2023-01-01T15:00,43.5,62.4,645.0,14.4,29.5,110.0,80,80,135,135
2023-01-01T16:00,45.1,64.5,719.0,22.0,33.3,112.0,80,80,135,135
2023-01-01T17:00,51.9,74.3,878.0,41.3,38.0,89.0,80,80,135,135
2023-01-01T18:00,67.5,96.4,1095.0,67.8,43.3,52.0,79,79,135,135
2023-01-01T19:00,92.9,132.7,1529.0,113.9,54.5,17.0,80,80,135,135
2023-01-01T20:00,104.5,149.0,1670.0,116.2,53.0,13.0,80,80,137,137
2023-01-01T21:00,111.5,159.7,1870.0,119.2,51.0,8.0,81,81,140,140
2023-01-01T22:00,120.6,172.3,2075.0,121.2,49.5,2.0,82,82,143,143
2023-01-01T23:00,129.0,184.4,2110.0,118.8,50.0,0.0,84,84,149,149
2023-01-02T00:00,136.0,194.2,2090.0,114.6,51.4,0.0,86,86,151,151
2023-01-02T01:00,142.5,203.5,2072.0,109.6,53.1,0.0,89,89,153,153
2023-01-02T02:00,148.5,212.3,2133.0,108.9,54.2,0.0,92,92,155,155
2023-01-02T03:00,155.1,221.2,2216.0,109.2,55.3,0.0,96,96,158,158
2023-01-02T04:00,149.9,214.2,2198.0,105.1,54.5,0.0,100,100,160,160
2023-01-02T05:00,130.9,187.2,1991.0,95.7,50.5,6.0,103,103,163,163
2023-01-02T06:00,106.6,152.3,1680.0,82.8,44.7,15.0,107,107,165,165
2023-01-02T07:00,79.9,114.3,1184.0,57.8,36.1,30.0,109,109,166,166
2023-01-02T08:00,58.2,83.4,1052.0,44.5,33.3,43.0,110,110,167,167
2023-01-02T09:00,38.1,54.7,864.0,25.7,29.4,62.0,110,110,167,167
2023-01-02T10:00,32.9,47.3,685.0,7.7,26.6,80.0,110,110,167,167
2023-01-02T11:00,33.8,48.4,676.0,6.8,28.9,82.0,110,110,167,167
2023-01-02T12:00,35.2,50.5,729.0,11.9,33.3,79.0,110,110,167,167
2023-01-02T13:00,36.0,51.6,801.0,19.4,38.0,73.0,110,110,167,167
2023-01-02T14:00,36.1,51.7,828.0,22.8,39.0,70.0,110,110,167,167
2023-01-02T15:00,36.4,52.2,851.0,26.2,38.8,67.0,110,110,167,167
2023-01-02T16:00,36.7,52.6,858.0,28.1,36.8,63.0,109,109,166,166
2023-01-02T17:00,35.0,50.3,832.0,26.2,33.1,61.0,109,109,166,166
2023-01-02T18:00,33.9,48.7,788.0,22.4,28.1,60.0,108,108,166,166
2023-01-02T19:00,32.5,46.6,912.0,42.5,16.1,31.0,107,107,165,165
2023-01-02T20:00,31.4,45.1,876.0,37.4,15.4,35.0,105,105,164,164
2023-01-02T21:00,29.2,41.9,824.0,30.2,14.4,40.0,103,103,162,162
2023-01-02T22:00,27.4,39.2,751.0,21.3,13.2,46.0,100,100,160,160
2023-01-02T23:00,25.1,36.0,697.0,16.4,12.6,50.0,97,97,158,158
2023-01-03T00:00,23.2,33.3,640.0,12.1,12.3,53.0,94,94,156,156
2023-01-03T01:00,24.2,34.7,584.0,7.8,11.8,56.0,90,90,154,154
2023-01-03T02:00,22.1,31.7,565.0,5.8,11.3,57.0,86,86,151,151
2023-01-03T03:00,21.2,30.4,560.0,4.8,10.9,57.0,82,82,141,141
2023-01-03T04:00,20.5,29.4,568.0,5.3,10.4,55.0,77,77,127,127
2023-01-03T05:00,20.0,28.6,590.0,8.2,10.4,51.0,73,73,114,114
2023-01-03T06:00,20.9,30.0,622.0,12.6,10.6,45.0,69,69,102,102
2023-01-03T07:00,20.8,29.9,678.0,18.8,10.9,37.0,66,66,94,94
2023-01-03T08:00,19.6,28.1,645.0,16.3,11.1,41.0,64,64,89,89
2023-01-03T09:00,17.8,25.6,599.0,12.8,11.2,48.0,63,63,86,86
2023-01-03T10:00,17.9,25.6,548.0,9.1,11.6,57.0,62,62,84,84
2023-01-03T11:00,18.6,26.7,530.0,7.9,12.0,65.0,62,62,83,83
2023-01-03T12:00,19.7,28.2,521.0,7.6,12.4,75.0,61,61,81,81
2023-01-03T13:00,20.8,29.7,519.0,8.3,13.1,84.0,61,61,80,80
2023-01-03T14:00,21.3,30.5,498.0,8.6,13.6,88.0,60,60,79,79
2023-01-03T15:00,21.5,30.7,475.0,9.4,14.1,89.0,59,59,77,77
2023-01-03T16:00,21.8,31.2,559.0,15.9,15.4,82.0,57,57,76,76
2023-01-03T17:00,26.1,37.3,798.0,29.5,17.5,65.0,54,54,75,75
2023-01-03T18:00,37.7,53.9,1132.0,47.8,20.2,41.0,53,53,74,74
2023-01-03T19:00,35.3,50.4,1147.0,58.5,18.8,15.0,54,54,74,74
2023-01-03T20:00,40.9,58.3,1245.0,57.5,19.5,14.0,54,54,74,74
2023-01-03T21:00,46.0,65.7,1384.0,56.0,20.6,12.0,56,56,75,75
2023-01-03T22:00,53.0,75.7,1537.0,54.3,22.5,10.0,58,58,77,77
2023-01-03T23:00,61.5,87.8,1606.0,54.2,24.6,8.0,61,61,79,79
2023-01-04T00:00,69.2,99.0,1651.0,54.5,27.2,7.0,62,62,82,82
2023-01-04T01:00,75.7,108.3,1619.0,53.2,28.5,6.0,63,63,86,86
2023-01-04T02:00,75.0,107.1,1470.0,49.5,26.2,7.0,65,65,91,91
2023-01-04T03:00,62.9,89.9,1246.0,44.3,22.1,10.0,67,67,96,96
2023-01-04T04:00,48.3,68.9,1002.0,38.3,17.7,13.0,68,68,99,99
2023-01-04T05:00,39.7,56.8,934.0,36.3,16.0,13.0,69,69,102,102
2023-01-04T06:00,37.0,52.9,916.0,35.3,15.1,12.0,70,70,104,104
2023-01-04T07:00,46.7,66.8,1058.0,36.4,19.6,15.0,70,70,106,106
2023-01-04T08:00,42.4,60.5,957.0,31.5,23.1,25.0,71,71,109,109
2023-01-04T09:00,34.7,49.5,814.0,24.5,28.0,39.0,72,72,111,111
2023-01-04T10:00,37.0,53.0,666.0,17.2,33.8,55.0,72,72,113,113
2023-01-04T11:00,39.5,56.5,634.0,15.8,36.2,62.0,73,73,115,115
2023-01-04T12:00,40.7,58.3,639.0,16.1,37.8,68.0,74,74,117,117
2023-01-04T13:00,41.4,59.4,658.0,17.3,39.2,74.0,74,74,119,119
2023-01-04T14:00,41.4,59.4,646.0,16.2,40.0,82.0,75,75,121,121
2023-01-04T15:00,41.6,59.6,634.0,14.8,40.2,89.0,76,76,123,123
2023-01-04T16:00,43.1,61.7,697.0,20.0,40.3,89.0,77,77,125,125
2023-01-04T17:00,46.0,65.9,872.0,35.4,40.1,71.0,77,77,128,128
2023-01-04T18:00,54.6,78.0,1116.0,56.9,39.6,44.0,78,78,130,130
2023-01-04T19:00,57.5,82.4,1405.0,91.7,39.5,3.0,78,78,131,131
2023-01-04T20:00,60.8,86.8,1491.0,89.2,40.3,3.0,79,79,134,134
2023-01-04T21:00,66.6,95.2,1615.0,85.9,41.4,2.0,80,80,136,136
2023-01-04T22:00,74.7,106.9,1785.0,82.8,43.3,1.0,81,81,138,138
2023-01-04T23:00,83.6,119.7,1910.0,83.3,45.3,1.0,81,81,140,140
2023-01-05T00:00,91.3,130.9,2039.0,85.1,47.8,0.0,82,82,143,143
2023-01-05T01:00,98.5,140.6,2164.0,86.6,49.7,0.0,83,83,145,145
2023-01-05T02:00,103.6,148.1,2201.0,86.1,49.4,0.0,84,84,147,147
2023-01-05T03:00,105.9,151.8,2204.0,84.8,48.2,0.0,84,84,150,150
2023-01-05T04:00,105.5,150.9,2179.0,82.2,45.4,0.0,86,86,151,151
2023-01-05T05:00,101.0,144.4,2165.0,79.9,41.8,0.0,88,88,152,152
2023-01-05T06:00,94.1,134.6,2138.0,77.3,37.3,0.0,90,90,154,154
2023-01-05T07:00,99.2,141.6,2148.0,74.2,33.5,1.0,92,92,155,155
2023-01-05T08:00,91.3,130.4,1896.0,66.2,37.2,7.0,93,93,156,156
2023-01-05T09:00,84.1,120.1,1537.0,54.8,42.3,17.0,95,95,157,157
2023-01-05T10:00,74.0,105.9,1129.0,40.2,46.3,32.0,97,97,158,158
2023-01-05T11:00,65.7,93.8,965.0,31.5,44.7,47.0,98,98,159,159
2023-01-05T12:00,59.8,85.7,865.0,23.5,40.7,65.0,99,99,160,160
2023-01-05T13:00,56.0,80.1,777.0,16.0,35.3,85.0,100,100,160,160
2023-01-05T14:00,54.0,77.3,709.0,11.4,32.5,100.0,100,100,160,160
2023-01-05T15:00,52.0,74.5,661.0,8.2,29.9,113.0,100,100,161,161
2023-01-05T16:00,48.7,69.6,713.0,15.6,27.4,113.0,101,101,161,161
2023-01-05T17:00,49.5,70.8,906.0,38.8,26.6,86.0,101,101,161,161
2023-01-05T18:00,57.0,81.7,1191.0,71.7,26.6,45.0,101,101,161,161
2023-01-05T19:00,69.6,99.7,2010.0,99.4,25.9,1.0,101,101,161,161
2023-01-05T20:00,82.9,118.5,2287.0,95.2,26.5,0.0,102,102,161,161
2023-01-05T21:00,90.3,129.0,2672.0,89.1,27.2,0.0,102,102,162,162
2023-01-05T22:00,93.1,133.2,2882.0,80.4,26.8,0.0,103,103,162,162
2023-01-05T23:00,88.9,127.1,2542.0,75.3,23.5,2.0,104,104,163,163
2023-01-06T00:00,72.6,103.8,1944.0,70.4,18.7,4.0,104,104,163,163
2023-01-06T01:00,55.6,79.6,1246.0,59.8,14.9,12.0,103,103,162,162
2023-01-06T02:00,43.1,61.7,980.0,44.1,16.8,25.0,102,102,161,161
2023-01-06T03:00,36.8,52.7,814.0,24.6,21.0,43.0,100,100,160,160
2023-01-06T04:00,33.2,47.5,682.0,6.1,24.9,60.0,97,97,159,159
2023-01-06T05:00,30.2,43.1,647.0,4.7,24.5,61.0,95,95,157,157
2023-01-06T06:00,28.5,40.7,671.0,9.6,22.5,56.0,93,93,155,155
2023-01-06T07:00,31.3,44.8,712.0,15.1,20.9,52.0,91,91,154,154
2023-01-06T08:00,34.6,49.4,703.0,12.9,19.7,60.0,88,88,153,153
2023-01-06T09:00,36.2,51.8,690.0,9.6,18.1,71.0,86,86,151,151
2023-01-06T10:00,38.4,54.9,671.0,6.1,15.9,85.0,85,85,150,150
2023-01-06T11:00,37.1,53.1,655.0,4.8,14.4,95.0,84,84,147,147
2023-01-06T12:00,35.0,50.1,638.0,4.2,12.8,104.0,83,83,145,145
2023-01-06T13:00,31.0,44.4,624.0,4.2,11.1,113.0,82,82,142,142
2023-01-06T14:00,30.6,43.8,610.0,3.2,10.4,119.0,81,81,139,139
2023-01-06T15:00,27.8,39.7,598.0,2.3,9.9,123.0,80,80,137,137
2023-01-06T16:00,26.4,37.7,645.0,8.6,9.7,116.0,79,79,134,134
2023-01-06T17:00,28.6,40.9,787.0,26.1,9.9,92.0,79,79,132,132
2023-01-06T18:00,34.0,48.5,985.0,50.4,10.5,57.0,78,78,130,130
2023-01-06T19:00,32.9,47.1,1069.0,61.6,10.1,26.0,77,77,127,127
2023-01-06T20:00,32.0,45.9,1050.0,56.3,9.9,29.0,76,76,124,124
2023-01-06T21:00,29.6,42.3,1023.0,48.8,9.6,33.0,74,74,118,118
2023-01-06T22:00,29.2,41.7,986.0,40.2,9.3,37.0,72,72,112,112
2023-01-06T23:00,29.9,42.8,955.0,36.8,9.1,38.0,70,70,105,105
2023-01-07T00:00,29.7,42.4,923.0,34.6,8.9,39.0,68,68,99,99
2023-01-07T01:00,29.8,42.6,899.0,32.5,8.9,38.0,67,67,96,96
2023-01-07T02:00,30.6,43.8,898.0,30.8,8.9,37.0,66,66,93,93
2023-01-07T03:00,32.2,46.1,910.0,29.3,8.9,36.0,65,65,92,92
2023-01-07T04:00,34.1,48.7,964.0,29.7,9.0,32.0,65,65,92,92
2023-01-07T05:00,35.4,50.6,1074.0,34.2,9.1,25.0,65,65,92,92
2023-01-07T06:00,36.4,52.0,1221.0,41.0,9.4,16.0,65,65,92,92
2023-01-07T07:00,36.8,52.6,1249.0,46.5,9.2,15.0,66,66,93,93
2023-01-07T08:00,39.1,56.0,1141.0,39.8,9.9,29.0,66,66,93,93
2023-01-07T09:00,30.0,42.8,986.0,30.1,10.9,49.0,66,66,94,94
2023-01-07T10:00,22.3,31.9,802.0,18.7,11.8,75.0,66,66,93,93
2023-01-07T11:00,23.6,33.8,712.0,13.1,11.9,91.0,65,65,92,92
2023-01-07T12:00,25.5,36.6,641.0,8.9,11.8,106.0,65,65,91,91
2023-01-07T13:00,26.0,37.3,580.0,5.8,11.8,120.0,65,65,90,90
2023-01-07T14:00,26.1,37.4,505.0,2.7,11.7,128.0,64,64,89,89
2023-01-07T15:00,26.2,37.5,436.0,0.3,11.6,132.0,64,64,89,89
2023-01-07T16:00,26.8,38.4,588.0,11.1,13.6,122.0,64,64,89,89
2023-01-07T17:00,37.3,53.3,1061.0,41.4,17.7,91.0,64,64,89,89
2023-01-07T18:00,57.6,82.4,1733.0,83.6,23.4,46.0,65,65,90,90
2023-01-07T19:00,83.6,119.2,1617.0,130.6,46.0,2.0,65,65,92,92
2023-01-07T20:00,94.8,135.5,1764.0,127.2,46.2,5.0,67,67,96,96
2023-01-07T21:00,98.0,140.2,1973.0,122.5,46.7,10.0,69,69,102,102
2023-01-07T22:00,99.9,142.5,2196.0,116.8,47.3,13.0,71,71,109,109
2023-01-07T23:00,105.9,151.3,2260.0,113.7,48.0,12.0,74,74,117,117
2023-01-08T00:00,111.8,159.7,2275.0,111.1,48.6,8.0,76,76,125,125
2023-01-08T01:00,118.0,169.0,2264.0,108.8,49.7,4.0,79,79,133,133
2023-01-08T02:00,125.3,179.3,2242.0,109.0,51.2,3.0,82,82,142,142
2023-01-08T03:00,129.9,186.3,2203.0,110.2,53.1,2.0,85,85,150,150
2023-01-08T04:00,125.7,180.2,2144.0,109.9,53.8,2.0,88,88,153,153
2023-01-08T05:00,123.9,177.4,2114.0,107.3,51.5,1.0,91,91,155,155
2023-01-08T06:00,123.9,177.0,2085.0,103.3,47.8,0.0,94,94,157,157
2023-01-08T07:00,127.6,182.1,2026.0,89.8,43.9,2.0,97,97,158,158
2023-01-08T08:00,125.3,179.3,1891.0,82.8,44.6,11.0,100,100,160,160
2023-01-08T09:00,122.5,175.1,1697.0,72.6,45.7,24.0,103,103,162,162
2023-01-08T10:00,119.2,170.4,1442.0,58.1,46.9,45.0,106,106,164,164
2023-01-08T11:00,100.1,143.4,1276.0,46.7,47.8,67.0,109,109,167,167
2023-01-08T12:00,88.0,125.7,1115.0,34.5,48.5,93.0,112,112,168,168
2023-01-08T13:00,81.3,116.6,955.0,22.9,48.8,119.0,114,114,170,170
2023-01-08T14:00,75.7,108.7,881.0,18.2,47.7,131.0,116,116,171,171
2023-01-08T15:00,72.9,104.5,842.0,16.5,45.8,137.0,118,118,172,172
2023-01-08T16:00,71.2,102.4,880.0,24.3,45.0,129.0,119,119,173,173
2023-01-08T17:00,75.2,108.0,1024.0,45.0,47.6,100.0,121,121,174,174
2023-01-08T18:00,87.5,125.7,1239.0,74.2,51.8,57.0,122,122,175,175
2023-01-08T19:00,109.9,157.9,1695.0,127.6,60.3,8.0,123,123,175,175
2023-01-08T20:00,109.0,156.5,1670.0,119.3,57.9,12.0,124,124,176,176
2023-01-08T21:00,109.2,157.4,1633.0,107.5,54.5,18.0,124,124,176,176
2023-01-08T22:00,110.6,159.7,1582.0,92.7,50.3,25.0,125,125,176,176
2023-01-08T23:00,112.5,163.4,1539.0,84.3,48.3,28.0,125,125,177,177
2023-01-09T00:00,118.3,172.3,1493.0,76.8,46.8,30.0,125,125,177,177
2023-01-09T01:00,125.7,183.5,1465.0,69.5,45.3,30.0,125,125,177,177
2023-01-09T02:00,133.6,194.6,1491.0,66.8,44.9,27.0,126,126,177,177
2023-01-09T03:00,138.8,201.6,1544.0,65.9,44.9,22.0,126,126,177,177
2023-01-09T04:00,140.6,204.0,1616.0,65.1,44.7,16.0,126,126,178,178
2023-01-09T05:00,141.6,204.9,1681.0,64.9,43.9,10.0,127,127,178,178
2023-01-09T06:00,144.8,209.5,1752.0,65.2,42.9,4.0,127,127,178,178
2023-01-09T07:00,148.5,213.7,1838.0,66.6,45.8,8.0,128,128,179,179
2023-01-09T08:00,141.1,203.5,1660.0,53.8,46.5,31.0,129,129,179,179
2023-01-09T09:00,125.3,180.7,1406.0,35.6,47.6,64.0,129,129,180,180
2023-01-09T10:00,98.5,143.0,1130.0,17.0,48.5,103.0,129,129,180,180
2023-01-09T11:00,88.0,127.6,1039.0,12.8,48.0,123.0,129,129,179,179
2023-01-09T12:00,86.1,124.3,1003.0,13.4,46.9,140.0,128,128,179,179
2023-01-09T13:00,90.8,130.9,993.0,16.6,46.5,155.0,128,128,179,179
2023-01-09T14:00,92.2,132.7,984.0,17.2,47.7,164.0,129,129,179,179
2023-01-09T15:00,93.6,134.6,993.0,18.4,49.7,169.0,129,129,179,179
2023-01-09T16:00,94.8,136.4,1101.0,29.7,53.0,158.0,130,130,180,180
2023-01-09T17:00,105.2,151.3,1317.0,53.0,56.8,126.0,131,131,180,180
2023-01-09T18:00,120.6,173.2,1612.0,84.6,61.4,81.0,132,132,181,181
2023-01-09T19:00,118.5,170.4,1649.0,86.3,52.4,50.0,133,133,182,182
2023-01-09T20:00,130.4,187.2,1724.0,90.5,50.2,41.0,133,133,182,182
2023-01-09T21:00,140.2,201.2,1830.0,96.4,47.2,29.0,134,134,182,182
2023-01-09T22:00,143.0,205.4,1928.0,99.6,44.9,17.0,135,135,183,183
2023-01-09T23:00,148.1,212.8,1930.0,95.2,46.3,17.0,136,136,184,184
2023-01-10T00:00,150.9,216.5,1897.0,87.1,49.2,21.0,137,137,185,185
2023-01-10T01:00,148.1,212.8,1828.0,74.8,52.3,28.0,138,138,185,185
2023-01-10T02:00,145.8,209.5,1757.0,64.7,53.0,34.0,139,139,186,186
2023-01-10T03:00,141.6,203.5,1669.0,53.6,53.0,40.0,139,139,186,186
2023-01-10T04:00,140.6,202.1,1582.0,42.3,51.6,45.0,139,139,186,186
2023-01-10T05:00,138.3,198.8,1576.0,39.2,48.8,42.0,139,139,186,186
2023-01-10T06:00,139.2,199.8,1598.0,39.0,44.8,36.0,139,139,186,186
2023-01-10T07:00,158.3,226.3,1848.0,53.5,39.8,16.0,139,139,186,186
2023-01-10T08:00,155.5,223.1,1686.0,44.7,37.8,37.0,139,139,186,186
2023-01-10T09:00,135.5,194.2,1456.0,32.0,34.8,66.0,140,140,186,186
2023-01-10T10:00,103.6,148.5,1171.0,19.0,32.6,95.0,140,140,187,187
2023-01-10T11:00,86.1,123.4,1011.0,15.9,33.4,100.0,140,140,187,187
2023-01-10T12:00,73.6,105.5,872.0,16.0,35.5,97.0,140,140,187,187
2023-01-10T13:00,62.4,89.4,755.0,18.7,39.1,89.0,140,140,186,186
2023-01-10T14:00,60.1,86.1,736.0,21.6,42.2,83.0,139,139,186,186
2023-01-10T15:00,61.2,87.8,766.0,26.0,45.8,76.0,138,138,185,185
2023-01-10T16:00,58.7,84.1,849.0,34.7,49.3,62.0,137,137,184,184
2023-01-10T17:00,59.0,84.5,955.0,45.7,50.5,46.0,136,136,184,184
2023-01-10T18:00,66.4,95.2,1093.0,59.2,50.8,26.0,134,134,183,183
2023-01-10T19:00,101.5,145.3,1999.0,100.4,64.0,0.0,132,132,181,181
2023-01-10T20:00,104.8,149.9,2058.0,102.1,61.2,0.0,132,132,181,181
2023-01-10T21:00,107.1,153.2,2141.0,104.4,57.2,0.0,131,131,180,180
2023-01-10T22:00,113.9,162.5,2217.0,106.8,53.2,0.0,130,130,180,180
2023-01-10T23:00,117.8,168.6,2223.0,107.8,53.2,0.0,129,129,179,179
2023-01-11T00:00,119.7,171.4,2201.0,108.3,54.6,0.0,128,128,178,178
2023-01-11T01:00,117.6,168.1,2130.0,106.4,54.1,0.0,127,127,178,178
2023-01-11T02:00,113.6,162.5,2035.0,101.9,49.5,0.0,126,126,177,177
2023-01-11T03:00,109.0,155.5,1909.0,95.4,42.7,0.0,125,125,176,176
2023-01-11T04:00,101.7,145.3,1739.0,85.8,34.8,0.0,123,123,176,176
2023-01-11T05:00,93.8,134.1,1629.0,79.0,31.2,0.0,122,122,175,175
2023-01-11T06:00,88.0,125.7,1522.0,71.7,28.6,0.0,121,121,174,174
2023-01-11T07:00,105.5,150.9,1673.0,66.2,31.7,2.0,119,119,173,173
2023-01-11T08:00,85.7,122.5,1455.0,54.5,29.1,15.0,117,117,172,172
2023-01-11T09:00,65.9,94.1,1145.0,37.8,25.5,33.0,115,115,170,170
2023-01-11T10:00,53.9,77.1,812.0,20.7,22.4,55.0,113,113,169,169
2023-01-11T11:00,44.1,63.1,715.0,17.0,22.8,66.0,111,111,167,167
2023-01-11T12:00,38.4,54.9,690.0,17.5,24.6,74.0,110,110,167,167
2023-01-11T13:00,36.1,51.5,689.0,20.5,27.2,81.0,108,108,166,166
2023-01-11T14:00,33.1,47.3,687.0,22.4,28.4,82.0,107,107,165,165
2023-01-11T15:00,33.5,48.0,702.0,25.2,29.5,81.0,107,107,165,165
2023-01-11T16:00,33.6,48.0,750.0,32.4,31.4,72.0,106,106,164,164
2023-01-11T17:00,35.6,50.9,818.0,42.9,33.3,58.0,105,105,163,163
2023-01-11T18:00,40.5,57.9,907.0,56.3,35.5,38.0,104,104,163,163
2023-01-11T19:00,42.3,60.3,1178.0,81.4,24.8,7.0,103,103,162,162
2023-01-11T20:00,46.9,67.1,1232.0,81.3,28.1,6.0,101,101,161,161
2023-01-11T21:00,53.6,76.4,1309.0,81.2,32.8,4.0,99,99,160,160
2023-01-11T22:00,63.1,90.1,1412.0,80.6,37.7,2.0,97,97,159,159
2023-01-11T23:00,71.7,102.4,1481.0,79.3,38.6,1.0,96,96,157,157
2023-01-12T00:00,77.3,110.6,1549.0,77.7,38.2,1.0,94,94,156,156
2023-01-12T01:00,81.5,116.6,1615.0,76.2,37.6,1.0,93,93,156,156
2023-01-12T02:00,82.9,118.5,1612.0,75.8,37.4,1.0,92,92,155,155
2023-01-12T03:00,83.6,119.2,1585.0,76.1,37.2,0.0,91,91,154,154
2023-01-12T04:00,85.2,121.5,1628.0,77.1,37.8,0.0,90,90,154,154
2023-01-12T05:00,88.0,125.7,1839.0,80.2,39.3,0.0,89,89,153,153
2023-01-12T06:00,92.4,132.2,2131.0,84.4,41.6,0.0,89,89,153,153
2023-01-12T07:00,105.0,149.9,2219.0,82.3,44.5,2.0,89,89,153,153
2023-01-12T08:00,95.0,135.5,1899.0,70.3,44.5,17.0,89,89,153,153
2023-01-12T09:00,75.2,107.6,1445.0,53.1,44.5,38.0,89,89,153,153
2023-01-12T10:00,53.2,76.1,964.0,34.1,43.0,66.0,90,90,154,154
2023-01-12T11:00,52.7,75.4,840.0,27.5,39.7,85.0,90,90,154,154
2023-01-12T12:00,53.9,77.1,826.0,24.4,35.2,103.0,90,90,154,154
2023-01-12T13:00,52.7,75.2,835.0,22.1,29.8,122.0,91,91,154,154
2023-01-12T14:00,52.5,75.2,796.0,18.3,26.7,134.0,91,91,154,154
2023-01-12T15:00,50.6,72.4,759.0,14.8,24.1,143.0,92,92,155,155
2023-01-12T16:00,47.0,67.3,791.0,20.6,21.9,138.0,92,92,155,155
2023-01-12T17:00,46.3,66.1,942.0,42.0,21.2,109.0,93,93,155,155
2023-01-12T18:00,52.6,75.2,1161.0,72.3,21.3,65.0,93,93,156,156
